experiment,regime,timestamp,host,git_commit,slurm_job_id,slurm_array_task_id,instance_name,instance_hash,n_trips,max_vehicles,schedule_hash,load_hash,fleet,dh_min_total,energy_charged_kwh,ops_cost,obj_model,obj_true,energy_cost_model,oracle_tier,replay_ok,solver_backend,solver_status,solver_obj,solver_bound,solver_mip_gap,solver_lp_obj,solver_lp_mip_gap_abs,solver_wall_s,solver_lp_wall_s,solver_n_vars,solver_n_int,solver_n_constrs,adaptive_rounds,adaptive_lb,adaptive_ub,adaptive_gap_abs,adaptive_converged,econ_bill,econ_system_cost_delta,econ_total_private,econ_total_system,econ_energy_kwh,x_tag,x_cell,x_seed,x_shape,x_b_scale,x_alpha,x_tol_price,x_iter,x_price_residual,x_load_residual,x_schedule_recurred,x_response_recurred,x_sweep_slot,x_delta,x_idx,x_outcome_type,x_cycle_length,n_replay_violations,replay_original_ok,replay_effective_ok,replay_revalidation_status,replay_policy_version,replay_tolerance_kwh
phase1-loop,taker-iteration,2026-08-15T01:34:28.700462+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.707704327292,3244.707704327292,94.70770432729205,exact-milp/taker,True,GRB,OPTIMAL,3244.707704327292,3244.707704327292,0.0,3101.9999999999995,142.7077043272925,4.224116325378418,0.043457746505737305,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,30,0.0003552610583589244,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:32.278434+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.735056209168,3244.735056209168,94.73505620916785,exact-milp/taker,True,GRB,OPTIMAL,3244.735056209168,3244.735056209168,0.0,3101.9999999999995,142.7350562091683,3.452561140060425,0.04415321350097656,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,31,0.0002886111908074751,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:35.717979+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.7596780919725,3244.7596780919725,94.75967809197255,exact-milp/taker,True,GRB,OPTIMAL,3244.7596780919725,3244.7596780919725,0.0,3101.9999999999995,142.759678091973,3.15128231048584,0.043898820877075195,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,32,0.0002997614572707308,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:40.044253+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.781789916292,3244.781789916292,94.78178991629193,exact-milp/taker,True,GRB,OPTIMAL,3244.781789916292,3244.781789916292,0.0,3101.9999999999995,142.78178991629238,4.193314790725708,0.049175262451171875,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,33,0.0002457750645540324,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:43.431552+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.801738496698,3244.801738496698,94.80173849669791,exact-milp/taker,True,GRB,OPTIMAL,3244.801738496698,3244.801738496698,0.0,3101.9999999999995,142.80173849669836,3.266211748123169,0.03992438316345215,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,34,0.0002211975580986847,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:46.857677+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.8196787292623,3244.8196787292623,94.81967872926225,exact-milp/taker,True,GRB,OPTIMAL,3244.8196787292623,3244.8196787292623,0.0,3101.9999999999995,142.8196787292627,3.2398934364318848,0.040332794189453125,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,35,0.0002413261023503921,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:51.118379+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.8358025691914,3244.8358025691914,94.8358025691914,exact-milp/taker,True,GRB,OPTIMAL,3244.8358025691914,3244.8358025691914,0.0,3101.9999999999995,142.83580256919186,4.137465000152588,0.0412139892578125,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,36,0.00019117002205992772,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:55.150207+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.8503498843074,3244.8503498843074,94.85034988430743,exact-milp/taker,True,GRB,OPTIMAL,3244.8503498843074,3244.8503498843074,0.0,3101.9999999999995,142.8503498843079,3.876959800720215,0.04511761665344238,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,37,0.00017205301985390165,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:00.329564+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.8634191938468,3244.8634191938468,94.86341919384677,exact-milp/taker,True,GRB,OPTIMAL,3244.8634191938468,3244.8634191938468,0.0,3101.9999999999995,142.86341919384722,5.0469701290130615,0.03980255126953125,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,38,0.00019872672861342977,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:03.877241+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.8751777931557,3244.8751777931557,94.87517779315567,exact-milp/taker,True,GRB,OPTIMAL,3244.8751777931557,3244.8751777931557,0.0,3101.9999999999995,142.87517779315613,3.4207091331481934,0.042917728424072266,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,39,0.0001513629460816457,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:08.195098+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.8857875858744,3244.8857875858744,94.88578758587437,exact-milp/taker,True,GRB,OPTIMAL,3244.8857875858744,3244.8857875858744,0.0,3101.9999999999995,142.88578758587482,4.192084789276123,0.03877544403076172,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,40,0.00013622665147350332,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:12.325732+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.8953059925293,3244.8953059925293,94.8953059925293,exact-milp/taker,True,GRB,OPTIMAL,3244.8953059925293,3244.8953059925293,0.0,3101.9999999999995,142.89530599252976,3.9903018474578857,0.04047679901123047,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,41,0.00016767178515919579,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:16.063295+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.903882331425,3244.903882331425,94.90388233142494,exact-milp/taker,True,GRB,OPTIMAL,3244.903882331425,3244.9038823314245,1.4014200955614547e-16,3101.9999999999995,142.9038823314254,3.611733913421631,0.04303336143493652,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,42,0.0001223435876934742,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:19.782438+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.911621670317,3244.911621670317,94.91162167031689,exact-milp/taker,True,GRB,OPTIMAL,3244.911621670317,3244.911621670317,0.0,3102.0,142.9116216703169,3.5957417488098145,0.04069256782531738,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,43,0.00011010922892418229,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:23.236821+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.918551468768,3244.918551468768,94.91855146876787,exact-milp/taker,True,GRB,OPTIMAL,3244.918551468768,3244.918551468768,0.0,3101.9999999999995,142.91855146876833,3.328839063644409,0.041002511978149414,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,44,0.0001450327313810007,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:27.007674+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.924807939823,3244.924807939823,94.92480793982304,exact-milp/taker,True,GRB,OPTIMAL,3244.924807939823,3244.924807939823,0.0,3101.9999999999995,142.9248079398235,3.6464080810546875,0.04323577880859375,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,45,0.0001011884754286152,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:35:30.725114+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.930454717876,3244.930454717876,94.93045471787582,exact-milp/taker,True,GRB,OPTIMAL,3244.930454717876,3244.9304547178754,1.4014086194830368e-16,3102.0,142.93045471787582,3.597177028656006,0.03879737854003906,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,0.0001,46,9.106962788574258e-05,0.0,True,True,,,,fixed_point,,0,True,True,,,
phase1-static,uncontrolled,2026-08-15T01:32:10.369602+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,1890e8ca64fe,3,150.0,98.3,3150.0,3270.286472370294,3270.286472370294,120.28647237029418,policy/uncontrolled-charge-on-arrival,True,GRB,OPTIMAL,3270.286472370294,3270.286472370294,0.0,3101.999999999999,168.2864723702951,3.768718719482422,0.045488595962524414,2350,888,2787,,,,,,104.6086671834014,101.3840971834014,3254.6086671834014,3251.3840971834015,98.3,s0_n12_duck_b0.002_a0.1,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,taker,2026-08-15T01:32:13.734038+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3238.532135720349,3238.532135720349,88.53213572034883,exact-milp/taker,True,GRB,OPTIMAL,3238.532135720349,3238.5321357203484,1.4041773613134594e-16,3101.9999999999995,136.5321357203493,3.2419185638427734,0.043462514877319336,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,s0_n12_duck_b0.002_a0.1,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,strategic,2026-08-15T01:32:27.336593+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.979835720348,3244.9812757203485,94.97983572034809,exact-milp/strategic-adaptive,True,GRB,OPTIMAL,3244.979835720348,3244.979835720348,0.0,3101.999999999999,142.979835720349,4.708120346069336,0.0382540225982666,2378,888,3291,3,3244.979835720348,3244.9812757203485,0.0014400000004570757,True,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,s0_n12_duck_b0.002_a0.1,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,dictator,2026-08-15T01:32:38.513088+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,cebe909,51443,23,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3241.7559857203487,3241.7567057203487,91.75598572034869,exact-milp/dictator-adaptive,True,GRB,OPTIMAL,3241.7559857203487,3241.7559857203487,0.0,3101.999999999999,139.7559857203496,6.136206865310669,0.03861403465270996,2378,888,3263,2,3241.7559857203487,3241.7567057203487,0.0007200000000011642,True,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,s0_n12_duck_b0.002_a0.1,"[0, 12, 'duck', 0.002, 0.1]",0,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:06.276015+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3238.532135720349,3238.532135720349,88.53213572034883,exact-milp/taker,True,GRB,OPTIMAL,3238.532135720349,3238.5321357203484,1.4041773613134594e-16,3101.9999999999995,136.5321357203493,5.179006576538086,0.047992706298828125,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,0,0.01715,,False,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:13.064658+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3240.144300720349,3240.144300720349,90.14430072034884,exact-milp/taker,True,GRB,OPTIMAL,3240.144300720349,3240.144300720349,0.0,3101.9999999999995,138.1443007203493,6.649425029754639,0.046826839447021484,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,1,0.012862499999999999,0.6000000000000014,False,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:18.434262+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3241.3535444703484,3241.3535444703484,91.35354447034842,exact-milp/taker,True,GRB,OPTIMAL,3241.3535444703484,3241.3535444703484,0.0,3101.9999999999995,139.35354447034888,5.201565504074097,0.06080436706542969,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,2,0.009646874999999944,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:24.865976+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3242.2604022828486,3242.2604022828486,92.26040228284864,exact-milp/taker,True,GRB,OPTIMAL,3242.2604022828486,3242.2604022828486,0.0,3101.9999999999995,140.2604022828491,6.283775806427002,0.05139303207397461,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,3,0.007235156250000041,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:31.747432+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3242.940556892224,3242.940556892224,92.94055689222387,exact-milp/taker,True,GRB,OPTIMAL,3242.940556892224,3242.9405568922234,1.402268536560096e-16,3101.9999999999995,140.94055689222432,6.736905813217163,0.048220157623291016,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,4,0.005426367187500003,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:36.895713+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3243.450736599256,3243.450736599256,93.45073659925583,exact-milp/taker,True,GRB,OPTIMAL,3243.450736599256,3243.450736599256,0.0,3101.9999999999995,141.4507365992563,4.99090576171875,0.05199861526489258,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,5,0.00406977539062503,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:42.026175+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3243.8332647389034,3243.8332647389034,93.83326473890338,exact-milp/taker,True,GRB,OPTIMAL,3243.8332647389034,3243.8332647389034,0.0,3102.0,141.83326473890338,4.980399131774902,0.04959583282470703,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,6,0.0030698730468750046,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:46.970791+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.1202274647335,3244.1202274647335,94.12022746473349,exact-milp/taker,True,GRB,OPTIMAL,3244.1202274647335,3244.1202274647335,0.0,3102.0,142.1202274647335,4.79134726524353,0.05956435203552246,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,7,0.0022892486572265724,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:52.354717+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.335489543286,3244.335489543286,94.3354895432858,exact-milp/taker,True,GRB,OPTIMAL,3244.335489543286,3244.335489543286,0.0,3101.9999999999995,142.33548954328626,5.236302852630615,0.04621767997741699,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,8,0.001801803588867168,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:33:57.932704+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.4968160765648,3244.4968160765648,94.49681607656476,exact-milp/taker,True,GRB,OPTIMAL,3244.4968160765648,3244.4968160765648,0.0,3101.9999999999995,142.4968160765652,5.424734830856323,0.061130523681640625,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,9,0.0013513572692870346,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:02.985724+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.617930987511,3244.617930987511,94.61793098751104,exact-milp/taker,True,GRB,OPTIMAL,3244.617930987511,3244.617930987511,0.0,3101.9999999999995,142.6179309875115,4.89126992225647,0.06725811958312988,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,10,0.0010135179519653592,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:08.084853+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.7086921769005,3244.7086921769005,94.70869217690051,exact-milp/taker,True,GRB,OPTIMAL,3244.7086921769005,3244.7086921769005,0.0,3101.9999999999995,142.70869217690097,4.934953689575195,0.06294560432434082,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,11,0.0008913858890533533,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:14.073589+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.7767743081276,3244.7767743081276,94.77677430812764,exact-milp/taker,True,GRB,OPTIMAL,3244.7767743081276,3244.7767743081276,0.0,3102.0,142.77677430812764,5.818632125854492,0.056700944900512695,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,12,0.0006451038479804438,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:18.959081+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.8278996611825,3244.8278996611825,94.82789966118253,exact-milp/taker,True,GRB,OPTIMAL,3244.8278996611825,3244.8278996611825,0.0,3101.9999999999995,142.82789966118298,4.726732492446899,0.05644845962524414,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,13,0.0004838278859853329,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:24.768894+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,43d21a4a9143,6387dd98a223,3,150.0,98.3,3150.0,3244.8661370379564,3244.8661370379564,94.86613703795638,exact-milp/taker,True,GRB,OPTIMAL,3244.8661370379564,3244.8661370379564,0.0,3101.9999999999995,142.86613703795683,5.649852752685547,0.05935049057006836,2350,888,2787,,,,,,94.9817557203487,91.75694572034872,3244.9817557203487,3241.7569457203485,98.29999999999998,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,14,0.0005073034219443828,0.6000000000000014,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:30.502064+00:00,unicorn-cpu-87.coecis.cornell.edu,cebe909,51442,22,syn-s0-n12,00b39b5d48ce,12,6,5b451b296016,a2c648d84305,3,150.0,98.3,3150.0,3244.894881687068,3244.894881687068,94.89488168706794,exact-milp/taker,True,GRB,OPTIMAL,3244.894881687068,3244.8948816870675,1.4014239828010527e-16,3101.9999999999995,142.8948816870684,5.416555404663086,0.06322813034057617,2350,888,2787,,,,,,94.98127572034872,91.75670572034872,3244.9812757203485,3241.7567057203487,98.3,loop,"[0, 12, 'duck', 0.002, 0.25]",0,duck,0.002,0.25,0.0001,15,0.00034715318586675536,0.6000000000000014,True,True,,,,,,0,True,True,,,
